raw,t5_template,cluster_id,cluster_template,drain_similarity,auto_label,auto_label_v2,manual_label,final_label
[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-15 state set to DOWN,[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-15 state set to DOWN [2025-09-01T18:01:24.813] update_,T00016109,: node <*> <*> <*> update_node: <*>,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-16 reason set to: (Code:InsufficientInstanceCapacity)Failure when resuming nodes,:: (Code:InsufficientInstanceCapacity)Failure when resuming nodes... [2025-09-01T18:01:24.813] update_node: node cpu-48c-std-,T00016282,[2025-09-01T16:11:22.015] [2025-09-01T16:11:22.015] [2025-09-01T16:11:22.015] Requering JobId=871 [2025-09-01T16:11:,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:01:24.813] requeue job JobId=870 due to failure of node cpu-48c-std-dy-c7i24xlarge-16,[2025-09-01T18:01:24.813] [2025-09-01T18:01:24.813] [2025-09-01T18:01:24.813] [2025-09-01T18:01:24.813] requeue job Job,T00016201,: node <*> <*> at: <*>,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:01:24.813] Requeuing JobId=870,[2025-09-01T18:01:24.813] Requering JobId=870 [2025-09-01T18:01:24.813] Requering JobId=870 [2025-09-01T18:01:24.813]202,T00016481,: node <*> (Code:InsufficientInstanceCapacity)[:05:06.288] [2025-09-01T17:05:06.288] [202,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-16 state set to DOWN,[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-16 state set to DOWN [2025-09-01T18:01:24.813] update_,T00016109,: node <*> <*> <*> update_node: <*>,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-17 reason set to: (Code:InsufficientInstanceCapacity)Failure when resuming nodes,:: (Code:InsufficientInstanceCapacity)Failure when resuming nodes... [2025-09-01T18:01:24.813] update_node: node cpu-48c-std-,T00016282,[2025-09-01T16:11:22.015] [2025-09-01T16:11:22.015] [2025-09-01T16:11:22.015] Requering JobId=871 [2025-09-01T16:11:,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:01:24.813] requeue job JobId=871 due to failure of node cpu-48c-std-dy-c7i24xlarge-17,[2025-09-01T18:01:24.813] [2025-09-01T18:01:24.813] [2025-09-01T18:01:24.813] [2025-09-01T18:01:24.813] requeue job Job,T00016201,: node <*> <*> at: <*>,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:01:24.813] Requeuing JobId=871,[2025-09-01T18:01:24.813] Requering JobId=871 [2025-09-01T18:01:24.813] Requering JobId=871 [2025-09-01T18:01:24.813] Requering,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-17 state set to DOWN,[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-17 state set to DOWN [2025-09-01T18:01:24.813] update_,T00016109,: node <*> <*> <*> update_node: <*>,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-18 reason set to: (Code:InsufficientInstanceCapacity)Failure when resuming nodes,::: (Code:InsufficientInstanceCapacity)Failure when resuming nodes cpu-48c-std-dy-c7i24xlarge-18.. cpu-48c-std,T00016182,<*> Requering JobId=863 <*> <*>,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:01:24.813] requeue job JobId=872 due to failure of node cpu-48c-std-dy-c7i24xlarge-18,[2025-09-01T18:01:24.813] [2025-09-01T18:01:24.813] [2025-09-01T18:01:24.813] [2025-09-01T18:01:24.813] requeue job Job,T00016201,: node <*> <*> at: <*>,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:01:24.813] Requeuing JobId=872,[2025-09-01T18:01:24.813] Requering JobId=872 [2025-09-01T18:01:24.813] Requering JobId=872 [2025-09-01T18:01:24.813] Requering Job,T00016108,<*> update_node: node <*> state set to DOWN <*> <*>,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-18 state set to DOWN,[2025-09-01T18:01:24.813] update_node: node cpu-48c-std-dy-c7i24xlarge-18 state set to DOWN [2025-09-01T18:01:24.813] update_,T00016109,: node <*> <*> <*> update_node: <*>,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:03:06.188] update_node: node cpu-48c-std-dy-c7i24xlarge-15 reason set to: Enabling node since insufficient capacity timeout expired,: node cpu-48c-std-dy-c7i24xlarge-15.-c7i24xlarge-15 [2025-09-01T18:03:06.188] update_node: node cpu-48c,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:06.189] powering down node cpu-48c-std-dy-c7i24xlarge-15,[2025-09-01T18:03:06.189] powering down node cpu-48c-std-dy-c7i24xlarge-15-c7i24xlarge-15-c7i24xlarge-15-c7i24xlarge-15-,T00016193,<*> <*> update_node: node <*>,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:06.189] update_node: node cpu-48c-std-dy-c7i24xlarge-16 reason set to: Enabling node since insufficient capacity timeout expired,node.-c7i24xlarge-16 [2025-09-01T18:03:06.189] update_node: node cpu-48c-std-dy-c7i24xlarge-16 reason set to: Enabling,T00016149,[2025-09-01T15:38:06.208]. [2025-09-01T15:38:06.208]:: power down request repeating for node power down request2025-09-01T15:38:06.208]:38.,1.0,unlabeled,cluster_shutdown_event,node_unresponsive,node_unresponsive
[2025-09-01T18:03:06.189] powering down node cpu-48c-std-dy-c7i24xlarge-16,[2025-09-01T18:03:06.189] powering down node cpu-48c-std-dy-c7i24xlarge-16-c7i24xlarge-16-c7i24xlarge-16-c7i24xlarge-16-,T00016193,<*> <*> update_node: node <*>,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:06.189] update_node: node cpu-48c-std-dy-c7i24xlarge-17 reason set to: Enabling node since insufficient capacity timeout expired,: node cpu-48c-std-dy-c7i24xlarge-17.-c7i24xlarge-17 [2025-09-01T18:03:06.189] update_node: node cpu-48c,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:06.189] powering down node cpu-48c-std-dy-c7i24xlarge-17,[2025-09-01T18:03:06.189] powering down node cpu-48c-std-dy-c7i24xlarge-17-c7i24xlarge-17-c7i24xlarge-17-c7i24xlarge-17-,T00016193,<*> <*> update_node: node <*>,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:06.189] update_node: node cpu-48c-std-dy-c7i24xlarge-18 reason set to: Enabling node since insufficient capacity timeout expired,node.-c7i24xlarge-18 [2025-09-01T18:03:06.189] update_node: node cpu-48c-std-dy-c7i24xlarge-18 reason set to: Enabling,T00016149,[2025-09-01T15:38:06.208]. [2025-09-01T15:38:06.208]:: power down request repeating for node power down request2025-09-01T15:38:06.208]:38.,1.0,unlabeled,cluster_shutdown_event,node_unresponsive,node_unresponsive
[2025-09-01T18:03:06.189] powering down node cpu-48c-std-dy-c7i24xlarge-18,[2025-09-01T18:03:06.189] powering down node cpu-48c-std-dy-c7i24xlarge-18-cpu-48c-std-dy-c7i24xlarge-18-cpu-,T00016193,<*> <*> update_node: node <*>,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:07.001] sched: Allocate JobId=869 NodeList=cpu-48c-std-dy-c7i24xlarge-19 #CPUs=48 Partition=cpu-48c-std,[2025-09-01T18:03:07.001] sched: [2025-09-01T18:03:07.001] [2025-09-01T18:03:07.001] sched: [2025-09-01T18:03:07.001] sched,T00016037,: POWER: no more nodes to resume for job--850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:07.001] sched: Allocate JobId=870 NodeList=cpu-48c-std-dy-c7i24xlarge-20 #CPUs=48 Partition=cpu-48c-std,[2025-09-01T18:03:07.001] sched: [2025-09-01T18:03:07.001] [2025-09-01T18:03:07.001] sched: [2025-09-01T18:03:07.001] sched,T00016037,: POWER: no more nodes to resume for job--850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:07.001] sched: Allocate JobId=871 NodeList=cpu-48c-std-dy-c7i24xlarge-7 #CPUs=48 Partition=cpu-48c-std,[2025-09-01T18:03:07.001] sched: [2025-09-01T18:03:07.001] [2025-09-01T18:03:07.001] sched: [2025-09-01T18:03:07.001] sched,T00016037,: POWER: no more nodes to resume for job--850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:07.001] sched: Allocate JobId=872 NodeList=cpu-48c-std-dy-c7i24xlarge-8 #CPUs=48 Partition=cpu-48c-std,[2025-09-01T18:03:07.001] sched: [2025-09-01T18:03:07.001] [2025-09-01T18:03:07.001] sched: [2025-09-01T18:03:07.001] sched,T00016037,: POWER: no more nodes to resume for job--850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-850-,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:25.004] error: _xgetaddrinfo: getaddrinfo(cpu-48c-std-dy-c7i24xlarge-15:6818) failed: Temporary failure in name resolution,[2025-09-01T18:03:25.004] error: getaddrinfo(cpu-48c-std-dy-c7i24xlarge-15:6818) failed: Temporary failure in name resolution,T00016305,[2025-09-01T16:21:17.002] sched: [2025-09-01T16:21:17.002] [2025-09-01T16:21:17.002] sched: [2025-09-01T16:21:17.002,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
"[2025-09-01T18:03:25.004] error: slurm_set_addr: Unable to resolve ""cpu-48c-std-dy-c7i24xlarge-15""","[2025-09-01T18:03:25.004] error: Unable to resolve ""cpu-48c-std-dy-c7i24xlarge-15""",T00016176,<*> error: unable to split forward hostlist forward hostlist <*> <*> <*> <*> <*> forward <*> <*> <*>,1.0,unlabeled,unlabeled,node_error_event,node_error_event
[2025-09-01T18:03:25.006] error: _xgetaddrinfo: getaddrinfo(cpu-48c-std-dy-c7i24xlarge-16:6818) failed: Temporary failure in name resolution,[2025-09-01T18:03:25.006] error: _xgetaddrinfo: getaddrinfo(cpu-48c-std-dy-c7i24xlarge-16:6818) failed: Temporary failure in name resolution,T00016175,<*> error: Unable to resolve <*>,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
"[2025-09-01T18:03:25.006] error: slurm_set_addr: Unable to resolve ""cpu-48c-std-dy-c7i24xlarge-16""","[2025-09-01T18:03:25.006] error: Unable to resolve ""cpu-48c-std-dy-c7i24xlarge-16""",T00016176,<*> error: unable to split forward hostlist forward hostlist <*> <*> <*> <*> <*> forward <*> <*> <*>,1.0,unlabeled,unlabeled,node_error_event,node_error_event
[2025-09-01T18:03:25.008] error: _xgetaddrinfo: getaddrinfo(cpu-48c-std-dy-c7i24xlarge-17:6818) failed: Temporary failure in name resolution,[2025-09-01T18:03:25.008] error: _xgetaddrinfo: getaddrinfo(cpu-48c-std-dy-c7i24xlarge-17:6818) failed: Temporary failure in name resolution,T00016175,<*> error: Unable to resolve <*>,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
"[2025-09-01T18:03:25.008] error: slurm_set_addr: Unable to resolve ""cpu-48c-std-dy-c7i24xlarge-17""","[2025-09-01T18:03:25.008] error: Unable to resolve ""cpu-48c-std-dy-c7i24xlarge-17""",T00016176,<*> error: unable to split forward hostlist forward hostlist <*> <*> <*> <*> <*> forward <*> <*> <*>,1.0,unlabeled,unlabeled,node_error_event,node_error_event
[2025-09-01T18:03:25.010] error: _xgetaddrinfo: getaddrinfo(cpu-48c-std-dy-c7i24xlarge-18:6818) failed: Temporary failure in name resolution,[2025-09-01T18:03:25.010] error: getaddrinfo(cpu-48c-std-dy-c7i24xlarge-18:6818) failed: Temporary failure in name resolution,T00016305,[2025-09-01T16:21:17.002] sched: [2025-09-01T16:21:17.002] [2025-09-01T16:21:17.002] sched: [2025-09-01T16:21:17.002,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
"[2025-09-01T18:03:25.010] error: slurm_set_addr: Unable to resolve ""cpu-48c-std-dy-c7i24xlarge-18""","[2025-09-01T18:03:25.010] error: Unable to resolve ""cpu-48c-std-dy-c7i24xlarge-18""",T00016176,<*> error: unable to split forward hostlist forward hostlist <*> <*> <*> <*> <*> forward <*> <*> <*>,1.0,unlabeled,unlabeled,node_error_event,node_error_event
[2025-09-01T18:03:25.011] error: unable to split forward hostlist,[2025-09-01T18:03:25.011] error: unable to split forward hostlist forward hostlist forward [2025-09-01T18:03:25.011] hostlist forward hostlist forward [2025-09-01T18:03:25.011] hostlist forward,T00016177,<*> error: no ret_list given. <*>,1.0,unlabeled,unlabeled,node_error_event,node_error_event
[2025-09-01T18:03:25.011] error: _thread_per_group_rpc: no ret_list given,[2025-09-01T18:03:25.011] error: no ret_list given. [2025-09-01T18:03:25.011],T00016178,: POWER: no more nodes to resume for <*> POWER: no more nodes to resume for <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1.0,unlabeled,unlabeled,node_error_event,node_error_event
[2025-09-01T18:03:27.485] POWER: no more nodes to resume for job JobId=869,[2025-09-01T18:03:27.485] [POWER: no more nodes to resume for job69 POWER: no more nodes to resume for job:27.485 [2025-09-01T18:03:27.485] POWER,T00016362,[2025-09-01T16:35:42.369] Requering <*> <*> [2025-09-01T16:35:42.369] Requering <*> <*> [2025-09-01T,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:03:27.485] POWER: no more nodes to resume for job JobId=870,: [2025-09-01T18:03:27.485] POWER: no more nodes to resume for job [2025-09-01T18:03:27.485] POWER: no more nodes to resume for job:03:27.485,T00016570,:: <*> (Code:InsufficientInstanceCapacity)Failure when resuming <*>,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:03:27.485] POWER: no more nodes to resume for job JobId=871,[2025-09-01T18:03:27.485] POWER: no more nodes to resume for job [2025-09-01T18:03:27.485] POWER:: POWER:] POWER:2025-09-01,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:27.485] POWER: no more nodes to resume for job JobId=872,[2025-09-01T18:03:27.485] [POWER: no more nodes to resume for job POWER: no more nodes to resume for job POWER: no more nodes to resume for job:27.485] POWER: no more no,T00016342,: <*> <*> <*> <*> <*> <*> <*> <*> <*> POWER: no more nodes to resume for <*> POWER: no more nodes to resume,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:03:27.486] POWER: power_save: suspending nodes cpu-48c-std-dy-c7i24xlarge-[15-18],cpu-48c-std-dy-c7i24xlarge-[15-18] POWER: power_save: suspending nodes POWER: power_save: suspending nodes POWER: power_save: suspend,T00016127,[2025-09-01T15:34:16.446] _slurm_rpc_submit_batch_job: JobId=861 InitPrio=46511 usec=603 usec=603 usec=603 usec,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
"[2025-09-01T18:03:27.486] POWER: power_save: waking nodes cpu-48c-std-dy-c7i24xlarge-[7-8,19-20]","cpu-48c-std-dy-c7i24xlarge-[7-8,19-20] POWER: power_save: waking nodes POWER: power_save: waking nodes POWER: power_save",T00016255,<*> <*> update_node: node <*> reason set: <*>,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:28.839] update_node: node cpu-48c-std-dy-c7i24xlarge-7 reason set to: (Code:InsufficientInstanceCapacity)Failure when resuming nodes,::: (Code:InsufficientInstanceCapacity)Failure when resuming nodes cpu-48c-std-dy-c7i24xlarge-7.0:-5-09-01T18,T00016501,[2025-09-01T17:09:44.421] Requering <*> [2025-09-01T17:09:44.421] [2025-09-01T17:09:44.421]2025-09-01T17:09:4,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:03:28.839] requeue job JobId=871 due to failure of node cpu-48c-std-dy-c7i24xlarge-7,[2025-09-01T18:03:28.839] [2025-09-01T18:03:28.839] [2025-09-01T18:03:28.839]:00:00 node:33.8395-09-01,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:28.839] Requeuing JobId=871,[2025-09-01T18:03:28.839]. [2025-09-01T18:03:28.839] JobId=871 [2025-09-01T18:03:28.839] [2025-09-01T18:03,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:28.839] update_node: node cpu-48c-std-dy-c7i24xlarge-7 state set to DOWN,cpu-48c-std-dy-c7i24xlarge-7 state set to DOWN.. state0 [2025-09-01T18:03:28.839].839].2025-09-01T18,T00016164,[2025-09-01T15:42:06.148] update_node: node. [2025-09-01T15:42:06.148] [2025-09-01T15:42:06.148] [2025-09-01T15:42:06.148],1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:03:28.839] update_node: node cpu-48c-std-dy-c7i24xlarge-8 reason set to: (Code:InsufficientInstanceCapacity)Failure when resuming nodes,::: (Code:InsufficientInstanceCapacity)Failure when resuming nodes cpu-48c-std-dy-c7i24xlarge-8.0:-5-09-01T18,T00016501,[2025-09-01T17:09:44.421] Requering <*> [2025-09-01T17:09:44.421] [2025-09-01T17:09:44.421]2025-09-01T17:09:4,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:03:28.839] requeue job JobId=872 due to failure of node cpu-48c-std-dy-c7i24xlarge-8,[2025-09-01T18:03:28.839] [2025-09-01T18:03:28.839] [2025-09-01T18:03:28.839].839 node.839:03:28,T00016642,[2025-09-01T18:03:28.839]. [2025-09-01T18:03:28.839] JobId=871 [2025-09-01T18:03:28.839] [2025-09-01T18:03,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:03:28.839] Requeuing JobId=872,5-09-01T18:03:28.839.05:03:28.839 [2025-09-01T18:03:28.839] Requering JobId=872 JobId=872 JobId=872 JobId,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:28.839] update_node: node cpu-48c-std-dy-c7i24xlarge-8 state set to DOWN,cpu-48c-std-dy-c7i24xlarge-8 state set to DOWN.. [2025-09-01T18:03:28.839]0_node.839].2025-09,T00016139,[2025-09-01T15:37:06.146] update_node: node. [2025-09-01T15:37:06.146] [2025-09-01T15:37:06.146] [2025-09-01T15:37:06.146],1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:03:28.839] update_node: node cpu-48c-std-dy-c7i24xlarge-19 reason set to: (Code:InsufficientInstanceCapacity)Failure when resuming nodes,:::: [2025-09-01T18:03:28.839] update_node: node cpu-48c-std-dy-c7i24xlarge-19 reason set: (Code:InsufficientInstanceCapa,T00016256,[2025-09-01T16:06:43.006] [2025-09-01T16:06:43.006] <*> <*>,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:03:28.839] requeue job JobId=869 due to failure of node cpu-48c-std-dy-c7i24xlarge-19,[2025-09-01T18:03:28.839] [2025-09-01T18:03:28.839]::00.039 [2025-09-01T18:03:28.839]:03:28.839,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:28.839] Requeuing JobId=869,[2025-09-01T18:03:28.839] Requering JobId=869 [2025-09-01T18:03:28.839] [2025-09-01T18:03:28.839]0:39.839,T00016603,[2025-09-01T17:49:31.740]5-09-01T17:49:31.740 [2025-09-01T17:49:31.740]:31.740 node:31.740] [2025-09-01T17:,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:03:28.839] update_node: node cpu-48c-std-dy-c7i24xlarge-19 state set to DOWN,cpu-48c-std-dy-c7i24xlarge-19 state set to DOWN.. [2025-09-01T18:03:28.839]0_node.839].2025-09,T00016139,[2025-09-01T15:37:06.146] update_node: node. [2025-09-01T15:37:06.146] [2025-09-01T15:37:06.146] [2025-09-01T15:37:06.146],1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:03:28.839] update_node: node cpu-48c-std-dy-c7i24xlarge-20 reason set to: (Code:InsufficientInstanceCapacity)Failure when resuming nodes,:::: [2025-09-01T18:03:28.839] update_node: node cpu-48c-std-dy-c7i24xlarge-20 reason set: (Code:InsufficientInstanceCapa,T00016256,[2025-09-01T16:06:43.006] [2025-09-01T16:06:43.006] <*> <*>,1.0,unlabeled,unlabeled,job_failed_event,job_failed_event
[2025-09-01T18:03:28.839] requeue job JobId=870 due to failure of node cpu-48c-std-dy-c7i24xlarge-20,[2025-09-01T18:03:28.839]5-09-01T18:03:28.839::33.839 [2025-09-01T18:03:28.839]:03:28.8395-09-01,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:03:28.839] Requeuing JobId=870,[2025-09-01T18:03:28.839] Requering JobId=870 [2025-09-01T18:03:28.839] [2025-09-01T18:03:28.839]0:39.839,T00016261,5-09-01T16:06:43.007. [2025-09-01T16:06:43.007] Requering JobId=871 [2025-09-01T16:06:43.007] [2025-09-01T16:06:43.00,1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:03:28.839] update_node: node cpu-48c-std-dy-c7i24xlarge-20 state set to DOWN,cpu-48c-std-dy-c7i24xlarge-20 state set to DOWN.. [2025-09-01T18:03:28.839]0.039 [2025-09-01T18:03:28.839],T00016164,[2025-09-01T15:42:06.148] update_node: node. [2025-09-01T15:42:06.148] [2025-09-01T15:42:06.148] [2025-09-01T15:42:06.148],1.0,unlabeled,unlabeled,unlabeled,unlabeled
[2025-09-01T18:04:06.184] update_node: node cpu-48c-std-dy-c7i24xlarge-9 reason set to: (Code:InsufficientInstanceCapacity)Temporarily disabling node due to insufficient capacity,: [2025-09-01T18:04:06.184] update_node: node.0.[2025-09-01T18:04:06.184] update_node: node cpu-48c-std-dy-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:04:06.184] update_node: node cpu-48c-std-dy-c7i24xlarge-9 state set to DOWN,[2025-09-01T18:04:06.184] update_node: node.0.0.-:04.184] [2025-09-01T18:04:06.184] [2025-09-01T18:04:06.184] [,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:04:06.184] update_node: node cpu-48c-std-dy-c7i24xlarge-10 reason set to: (Code:InsufficientInstanceCapacity)Temporarily disabling node due to insufficient capacity,: node cpu-48c-std-dy-c7i24xlarge-10: (Code:InsufficientInstanceCapacity) [2025-09-01T18:04:06.184] [2025-09-01T18:04:06.184,T00016143,[2025-09-01T15:37:06.171] _slurm_rpc_submit_batch_job: JobId=864 InitPrio=46511 usec=613 [2025-09-01T15:37:06.17,1.0,unlabeled,unlabeled,node_error_event,node_error_event
[2025-09-01T18:04:06.184] update_node: node cpu-48c-std-dy-c7i24xlarge-10 state set to DOWN,[2025-09-01T18:04:06.184] update_node: node.0.0.-:04.184] [2025-09-01T18:04:06.184] [2025-09-01T18:04:06.184] [,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:04:06.184] update_node: node cpu-48c-std-dy-c7i24xlarge-11 reason set to: (Code:InsufficientInstanceCapacity)Temporarily disabling node due to insufficient capacity,: node cpu-48c-std-dy-c7i24xlarge-11: (Code:InsufficientInstanceCapacity) [2025-09-01T18:04:06.184] [2025-09-01T18:04:06.184,T00016143,[2025-09-01T15:37:06.171] _slurm_rpc_submit_batch_job: JobId=864 InitPrio=46511 usec=613 [2025-09-01T15:37:06.17,1.0,unlabeled,unlabeled,node_error_event,node_error_event
[2025-09-01T18:04:06.184] update_node: node cpu-48c-std-dy-c7i24xlarge-11 state set to DOWN,[2025-09-01T18:04:06.184] update_node: node.0.0.-:04.184] [2025-09-01T18:04:06.184] [2025-09-01T18:04:06.184] [,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:04:06.184] update_node: node cpu-48c-std-dy-c7i24xlarge-12 reason set to: (Code:InsufficientInstanceCapacity)Temporarily disabling node due to insufficient capacity,: node cpu-48c-std-dy-c7i24xlarge-12: (Code:InsufficientInstanceCapacity).[2025-09-01T18:04:06.184] update_node: node c,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:04:06.184] update_node: node cpu-48c-std-dy-c7i24xlarge-12 state set to DOWN,[2025-09-01T18:04:06.184] [2025-09-01T18:04:06.184] update_node: node.0.0.-:04.184] [2025-09-01T18:04:06.184] [,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:05:06.241] update_node: node cpu-48c-std-dy-c7i24xlarge-7 reason set to: Enabling node since insufficient capacity timeout expired,: node cpu-48c-std-dy-c7i24xlarge-7.-c7i24xlarge-7. [2025-09-01T18:05:06.06.241] [2025-09-01T18:05:06.,T00015389,<*> update_part: setting state_up to 0 for partition <*> <*> <*>,1.0,unlabeled,unlabeled,node_unresponsive,node_unresponsive
[2025-09-01T18:05:06.241] powering down node cpu-48c-std-dy-c7i24xlarge-7,node cpu-48c-std-dy-c7i24xlarge-7-c7i24xlarge-7-c7i24xlarge-7-c7i24xlarge-7-c7i24xlarge-7-c7i24xlarge-7-,T00015807,[2025-08-29T08:10:22.521] _slurm_rpc_submit_batch_job: JobId=831 InitPrio=35897 usec=3916 [2025-08-29T08:10:,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-01T18:05:06.241] update_node: node cpu-48c-std-dy-c7i24xlarge-8 reason set to: Enabling node since insufficient capacity timeout expired,: node cpu-48c-std-dy-c7i24xlarge-8.-c7i24xlarge-8. [2025-09-01T18:05:06.06.241] [2025-09-01T18:05:06.,T00015389,<*> update_part: setting state_up to 0 for partition <*> <*> <*>,1.0,unlabeled,unlabeled,node_unresponsive,node_unresponsive
[2025-09-01T18:05:06.241] powering down node cpu-48c-std-dy-c7i24xlarge-8,node cpu-48c-std-dy-c7i24xlarge-8-c7i24xlarge-8-c7i24xlarge-8-c7i24xlarge-8-c7i24xlarge-8-c7i24xlarge-8-,T00015807,[2025-08-29T08:10:22.521] _slurm_rpc_submit_batch_job: JobId=831 InitPrio=35897 usec=3916 [2025-08-29T08:10:,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
