timestamp,level,source,template_id,template,vars,fuzzy_score,raw
,,sshd,T5b33ca8f,Dec 10 10:55:05 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:05 LabSZ sshd[24909]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T17c56122,Dec 10 10:55:05 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:05 LabSZ sshd[24912]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,Te686854e,Dec 10 10:55:07 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:07 LabSZ sshd[24912]: Failed password for root from 183.62.140.253 port 40631 ssh2
,,sshd,T860c3a5b,Dec 10 10:55:07 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:07 LabSZ sshd[24912]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T312f88d0,Dec 10 10:55:07 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:07 LabSZ sshd[24917]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T3d97863e,Dec 10 10:55:07 LabSZ sshd[ ]: Invalid user cheng from,{},1.0,Dec 10 10:55:07 LabSZ sshd[24914]: Invalid user cheng from 202.100.179.208
,,sshd,T8024fafd,Dec 10 10:55:07 LabSZ sshd[ ]: input_userauth_request: invalid user cheng [preauth],{},1.0,Dec 10 10:55:07 LabSZ sshd[24914]: input_userauth_request: invalid user cheng [preauth]
,,sshd,T1a587e21,Dec 10 10:55:07 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 10:55:07 LabSZ sshd[24914]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T312f88d0,Dec 10 10:55:07 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:07 LabSZ sshd[24914]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=202.100.179.208
,,sshd,Tcc87fd2e,Dec 10 10:55:09 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:09 LabSZ sshd[24917]: Failed password for root from 183.62.140.253 port 41083 ssh2
,,sshd,T551d0108,Dec 10 10:55:09 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:09 LabSZ sshd[24917]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T872121ce,Dec 10 10:55:09 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:09 LabSZ sshd[24919]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T41d06fc7,Dec 10 10:55:10 LabSZ sshd[ ]: Failed password for invalid user cheng from port ssh2,{},1.0,Dec 10 10:55:10 LabSZ sshd[24914]: Failed password for invalid user cheng from 202.100.179.208 port 32891 ssh2
,,sshd,Tc8cb2bb8,Dec 10 10:55:10 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:10 LabSZ sshd[24914]: Received disconnect from 202.100.179.208: 11: Bye Bye [preauth]
,,sshd,T44c55ea1,Dec 10 10:55:11 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:11 LabSZ sshd[24919]: Failed password for root from 183.62.140.253 port 41526 ssh2
,,sshd,T7488ce9e,Dec 10 10:55:11 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:11 LabSZ sshd[24919]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tc6afae5c,Dec 10 10:55:11 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:11 LabSZ sshd[24921]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T4ad78e17,Dec 10 10:55:13 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:13 LabSZ sshd[24921]: Failed password for root from 183.62.140.253 port 41908 ssh2
,,sshd,T74c22ec3,Dec 10 10:55:13 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:13 LabSZ sshd[24921]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tcc9748c4,Dec 10 10:55:13 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:13 LabSZ sshd[24923]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T873a0b38,Dec 10 10:55:15 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:15 LabSZ sshd[24923]: Failed password for root from 183.62.140.253 port 42246 ssh2
,,sshd,T8247bdb9,Dec 10 10:55:15 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:15 LabSZ sshd[24923]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tcf196185,Dec 10 10:55:15 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:15 LabSZ sshd[24925]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T00412e33,Dec 10 10:55:17 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:17 LabSZ sshd[24925]: Failed password for root from 183.62.140.253 port 42606 ssh2
,,sshd,T129ad469,Dec 10 10:55:17 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:17 LabSZ sshd[24925]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T67e912ab,Dec 10 10:55:17 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:17 LabSZ sshd[24927]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T2b0f6fbc,Dec 10 10:55:19 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:19 LabSZ sshd[24927]: Failed password for root from 183.62.140.253 port 42931 ssh2
,,sshd,Tb3d64a22,Dec 10 10:55:19 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:19 LabSZ sshd[24927]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tb9753fae,Dec 10 10:55:19 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:19 LabSZ sshd[24929]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T7f4b3942,Dec 10 10:55:22 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:22 LabSZ sshd[24929]: Failed password for root from 183.62.140.253 port 43391 ssh2
,,sshd,T2fae5992,Dec 10 10:55:22 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:22 LabSZ sshd[24929]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tbe46d1bb,Dec 10 10:55:22 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:22 LabSZ sshd[24931]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T1cb8f516,Dec 10 10:55:23 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:23 LabSZ sshd[24931]: Failed password for root from 183.62.140.253 port 43821 ssh2
,,sshd,T23a2e9a2,Dec 10 10:55:23 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:23 LabSZ sshd[24931]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tc32a1f19,Dec 10 10:55:24 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:24 LabSZ sshd[24933]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,Tcb7243d3,Dec 10 10:55:26 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:26 LabSZ sshd[24933]: Failed password for root from 183.62.140.253 port 44163 ssh2
,,sshd,Ta903d46a,Dec 10 10:55:26 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:26 LabSZ sshd[24933]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tf2d947e8,Dec 10 10:55:26 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:26 LabSZ sshd[24935]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T7bcf42e5,Dec 10 10:55:28 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:28 LabSZ sshd[24935]: Failed password for root from 183.62.140.253 port 44590 ssh2
,,sshd,Tfd26c833,Dec 10 10:55:28 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:28 LabSZ sshd[24935]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T8340c3fa,Dec 10 10:55:29 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:29 LabSZ sshd[24937]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,Tf231b220,Dec 10 10:55:31 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:31 LabSZ sshd[24937]: Failed password for root from 183.62.140.253 port 45079 ssh2
,,sshd,Td0ad0d5b,Dec 10 10:55:31 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:31 LabSZ sshd[24937]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Taacf8978,Dec 10 10:55:31 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:31 LabSZ sshd[24939]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T848d840b,Dec 10 10:55:33 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:33 LabSZ sshd[24939]: Failed password for root from 183.62.140.253 port 45512 ssh2
,,sshd,T2531d6d2,Dec 10 10:55:33 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:33 LabSZ sshd[24939]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tc91577c7,Dec 10 10:55:33 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:33 LabSZ sshd[24942]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,Tedd42c58,Dec 10 10:55:35 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:35 LabSZ sshd[24942]: Failed password for root from 183.62.140.253 port 45902 ssh2
,,sshd,T07408d01,Dec 10 10:55:35 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:35 LabSZ sshd[24942]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T6df91fef,Dec 10 10:55:35 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:35 LabSZ sshd[24944]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T720bd07e,Dec 10 10:55:37 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:37 LabSZ sshd[24944]: Failed password for root from 183.62.140.253 port 46273 ssh2
,,sshd,Te869037a,Dec 10 10:55:37 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:37 LabSZ sshd[24944]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T5a45f499,Dec 10 10:55:37 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:37 LabSZ sshd[24947]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,Ta0683631,Dec 10 10:55:39 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:39 LabSZ sshd[24947]: Failed password for root from 183.62.140.253 port 46626 ssh2
,,sshd,T32354a58,Dec 10 10:55:39 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:39 LabSZ sshd[24947]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T137726d9,Dec 10 10:55:39 LabSZ sshd[ ]: Invalid user oracle from,{},1.0,Dec 10 10:55:39 LabSZ sshd[24949]: Invalid user oracle from 183.62.140.253
,,sshd,T6551de89,Dec 10 10:55:39 LabSZ sshd[ ]: input_userauth_request: invalid user oracle [preauth],{},1.0,Dec 10 10:55:39 LabSZ sshd[24949]: input_userauth_request: invalid user oracle [preauth]
,,sshd,T03080a00,Dec 10 10:55:39 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 10:55:39 LabSZ sshd[24949]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T874ceea6,Dec 10 10:55:39 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:39 LabSZ sshd[24949]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253
,,sshd,Tba22373c,Dec 10 10:55:41 LabSZ sshd[ ]: Failed password for invalid user oracle from port ssh2,{},1.0,Dec 10 10:55:41 LabSZ sshd[24949]: Failed password for invalid user oracle from 183.62.140.253 port 47098 ssh2
,,sshd,T7cc55351,Dec 10 10:55:41 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:41 LabSZ sshd[24949]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T62d5962e,Dec 10 10:55:41 LabSZ sshd[ ]: Invalid user test from,{},1.0,Dec 10 10:55:41 LabSZ sshd[24951]: Invalid user test from 183.62.140.253
,,sshd,Tf8cd482e,Dec 10 10:55:41 LabSZ sshd[ ]: input_userauth_request: invalid user test [preauth],{},1.0,Dec 10 10:55:41 LabSZ sshd[24951]: input_userauth_request: invalid user test [preauth]
,,sshd,Ta21b6767,Dec 10 10:55:41 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 10:55:41 LabSZ sshd[24951]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T0996be17,Dec 10 10:55:41 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:41 LabSZ sshd[24951]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253
,,sshd,Te7e7849c,Dec 10 10:55:43 LabSZ sshd[ ]: Failed password for invalid user test from port ssh2,{},1.0,Dec 10 10:55:43 LabSZ sshd[24951]: Failed password for invalid user test from 183.62.140.253 port 47409 ssh2
,,sshd,T355ab9fc,Dec 10 10:55:43 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:43 LabSZ sshd[24951]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T540ebe39,Dec 10 10:55:43 LabSZ sshd[ ]: Invalid user oracle from,{},1.0,Dec 10 10:55:43 LabSZ sshd[24953]: Invalid user oracle from 183.62.140.253
,,sshd,T9b112959,Dec 10 10:55:43 LabSZ sshd[ ]: input_userauth_request: invalid user oracle [preauth],{},1.0,Dec 10 10:55:43 LabSZ sshd[24953]: input_userauth_request: invalid user oracle [preauth]
,,sshd,T93ecbbd4,Dec 10 10:55:43 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 10:55:43 LabSZ sshd[24953]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T481364fa,Dec 10 10:55:43 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:43 LabSZ sshd[24953]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253
,,sshd,Tc858f977,Dec 10 10:55:45 LabSZ sshd[ ]: Failed password for invalid user oracle from port ssh2,{},1.0,Dec 10 10:55:45 LabSZ sshd[24953]: Failed password for invalid user oracle from 183.62.140.253 port 47782 ssh2
,,sshd,Tae125724,Dec 10 10:55:45 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:45 LabSZ sshd[24953]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T2fa2cf2e,Dec 10 10:55:45 LabSZ sshd[ ]: Invalid user ubuntu from,{},1.0,Dec 10 10:55:45 LabSZ sshd[24955]: Invalid user ubuntu from 183.62.140.253
,,sshd,Tbd94d61d,Dec 10 10:55:45 LabSZ sshd[ ]: input_userauth_request: invalid user ubuntu [preauth],{},1.0,Dec 10 10:55:45 LabSZ sshd[24955]: input_userauth_request: invalid user ubuntu [preauth]
,,sshd,Te5291332,Dec 10 10:55:45 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 10:55:45 LabSZ sshd[24955]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T78a82e66,Dec 10 10:55:45 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:45 LabSZ sshd[24955]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253
,,sshd,T1d8a31ea,Dec 10 10:55:47 LabSZ sshd[ ]: Failed password for invalid user ubuntu from port ssh2,{},1.0,Dec 10 10:55:47 LabSZ sshd[24955]: Failed password for invalid user ubuntu from 183.62.140.253 port 48168 ssh2
,,sshd,T509abd90,Dec 10 10:55:47 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:47 LabSZ sshd[24955]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tda2bd94e,Dec 10 10:55:47 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:47 LabSZ sshd[24957]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=git
,,sshd,T772c2b17,Dec 10 10:55:49 LabSZ sshd[ ]: Failed password for git from port ssh2,{},1.0,Dec 10 10:55:49 LabSZ sshd[24957]: Failed password for git from 183.62.140.253 port 48527 ssh2
,,sshd,T6e0ebb5d,Dec 10 10:55:49 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:49 LabSZ sshd[24957]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T4184c13c,Dec 10 10:55:49 LabSZ sshd[ ]: Invalid user boot from,{},1.0,Dec 10 10:55:49 LabSZ sshd[24959]: Invalid user boot from 183.62.140.253
,,sshd,T7b62ddfe,Dec 10 10:55:49 LabSZ sshd[ ]: input_userauth_request: invalid user boot [preauth],{},1.0,Dec 10 10:55:49 LabSZ sshd[24959]: input_userauth_request: invalid user boot [preauth]
,,sshd,Ta999e5cb,Dec 10 10:55:49 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 10:55:49 LabSZ sshd[24959]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T627008e4,Dec 10 10:55:49 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:49 LabSZ sshd[24959]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253
,,sshd,T89d4c845,Dec 10 10:55:51 LabSZ sshd[ ]: Failed password for invalid user boot from port ssh2,{},1.0,Dec 10 10:55:51 LabSZ sshd[24959]: Failed password for invalid user boot from 183.62.140.253 port 48976 ssh2
,,sshd,Tccb2e5c9,Dec 10 10:55:51 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:51 LabSZ sshd[24959]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T5b3ca1e5,Dec 10 10:55:52 LabSZ sshd[ ]: Invalid user from,{},1.0,Dec 10 10:55:52 LabSZ sshd[24962]: Invalid user 123456 from 183.62.140.253
,,sshd,T82668146,Dec 10 10:55:52 LabSZ sshd[ ]: input_userauth_request: invalid user [preauth],{},1.0,Dec 10 10:55:52 LabSZ sshd[24962]: input_userauth_request: invalid user 123456 [preauth]
,,sshd,T7bbb7627,Dec 10 10:55:52 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 10:55:52 LabSZ sshd[24962]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,Tc7577344,Dec 10 10:55:52 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:52 LabSZ sshd[24962]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253
,,sshd,Tcdcd788d,Dec 10 10:55:54 LabSZ sshd[ ]: Failed password for invalid user from port ssh2,{},1.0,Dec 10 10:55:54 LabSZ sshd[24962]: Failed password for invalid user 123456 from 183.62.140.253 port 49425 ssh2
,,sshd,T6589d8b3,Dec 10 10:55:54 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:54 LabSZ sshd[24962]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,T0774118d,Dec 10 10:55:54 LabSZ sshd[ ]: Invalid user from,{},1.0,Dec 10 10:55:54 LabSZ sshd[24964]: Invalid user 123 from 183.62.140.253
,,sshd,Tb7ddb2e0,Dec 10 10:55:54 LabSZ sshd[ ]: input_userauth_request: invalid user [preauth],{},1.0,Dec 10 10:55:54 LabSZ sshd[24964]: input_userauth_request: invalid user 123 [preauth]
,,sshd,T505c1452,Dec 10 10:55:54 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 10:55:54 LabSZ sshd[24964]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T8c9a81ed,Dec 10 10:55:54 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:54 LabSZ sshd[24964]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253
,,sshd,T9a42718b,Dec 10 10:55:56 LabSZ sshd[ ]: Failed password for invalid user from port ssh2,{},1.0,Dec 10 10:55:56 LabSZ sshd[24964]: Failed password for invalid user 123 from 183.62.140.253 port 49870 ssh2
,,sshd,Tc6c62353,Dec 10 10:55:56 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:56 LabSZ sshd[24964]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tf732af4c,Dec 10 10:55:56 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:56 LabSZ sshd[24966]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T392d6abb,Dec 10 10:55:58 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:55:58 LabSZ sshd[24966]: Failed password for root from 183.62.140.253 port 50263 ssh2
,,sshd,T45749e89,Dec 10 10:55:58 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:55:58 LabSZ sshd[24966]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Tf2311dbe,Dec 10 10:55:58 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 10:55:58 LabSZ sshd[24968]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,Tc87d95cb,Dec 10 10:56:00 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:56:00 LabSZ sshd[24968]: Failed password for root from 183.62.140.253 port 50726 ssh2
,,sshd,T145221d6,Dec 10 10:56:00 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:56:00 LabSZ sshd[24968]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
,,sshd,Taa5210b0,Dec 10 10:56:00 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser,{},1.0,Dec 10 10:56:00 LabSZ sshd[24970]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root
,,sshd,T0649f9f3,Dec 10 10:56:02 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 10:56:02 LabSZ sshd[24970]: Failed password for root from 183.62.140.253 port 51066 ssh2
,,sshd,T01a8fac1,Dec 10 10:56:02 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 10:56:02 LabSZ sshd[24970]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth]
