dataset,line_no,timestamp,level,component,message,template
Linux_2k,1188,,,Jul,Jul 10 16:02:47 combo sshd(pam_unix)[30634]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:02:47 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1189,,,Jul,Jul 10 16:02:47 combo sshd(pam_unix)[30635]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:02:47 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1190,,,Jul,Jul 10 16:02:49 combo sshd(pam_unix)[30638]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:02:49 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1191,,,Jul,Jul 10 16:02:50 combo sshd(pam_unix)[30640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:02:50 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1192,,,Jul,Jul 10 16:02:52 combo sshd(pam_unix)[30642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:02:52 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1193,,,Jul,Jul 10 16:02:52 combo sshd(pam_unix)[30644]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:02:52 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1194,,,Jul,Jul 10 16:02:52 combo sshd(pam_unix)[30645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:02:52 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1195,,,Jul,Jul 10 16:02:53 combo sshd(pam_unix)[30647]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:02:53 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1196,,,Jul,Jul 10 16:02:57 combo sshd(pam_unix)[30650]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:02:57 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1197,,,Jul,Jul 10 16:02:58 combo sshd(pam_unix)[30652]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:02:58 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1198,,,Jul,Jul 10 16:03:00 combo sshd(pam_unix)[30654]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:00 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1199,,,Jul,Jul 10 16:03:00 combo sshd(pam_unix)[30655]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:00 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1200,,,Jul,Jul 10 16:03:01 combo sshd(pam_unix)[30658]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:01 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1201,,,Jul,Jul 10 16:03:03 combo sshd(pam_unix)[30660]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:03 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1202,,,Jul,Jul 10 16:03:05 combo sshd(pam_unix)[30662]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:05 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1203,,,Jul,Jul 10 16:03:05 combo sshd(pam_unix)[30665]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:05 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1204,,,Jul,Jul 10 16:03:05 combo sshd(pam_unix)[30664]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:05 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1205,,,Jul,Jul 10 16:03:05 combo sshd(pam_unix)[30666]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:05 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1206,,,Jul,Jul 10 16:03:10 combo sshd(pam_unix)[30670]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:10 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1207,,,Jul,Jul 10 16:03:11 combo sshd(pam_unix)[30672]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:11 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1208,,,Jul,Jul 10 16:03:12 combo sshd(pam_unix)[30675]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:12 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1209,,,Jul,Jul 10 16:03:12 combo sshd(pam_unix)[30674]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:12 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1210,,,Jul,Jul 10 16:03:13 combo sshd(pam_unix)[30678]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:13 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1211,,,Jul,Jul 10 16:03:16 combo sshd(pam_unix)[30680]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:16 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1212,,,Jul,Jul 10 16:03:18 combo sshd(pam_unix)[30682]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:18 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1213,,,Jul,Jul 10 16:03:18 combo sshd(pam_unix)[30684]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:18 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1214,,,Jul,Jul 10 16:03:18 combo sshd(pam_unix)[30685]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:18 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1215,,,Jul,Jul 10 16:03:18 combo sshd(pam_unix)[30686]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Jul 10 16:03:18 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1216,,,Jul,Jul 10 16:33:01 combo sshd(pam_unix)[30725]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Jul 10 16:33:01 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1217,,,Jul,Jul 10 16:33:01 combo sshd(pam_unix)[30729]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Jul 10 16:33:01 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1218,,,Jul,Jul 10 16:33:02 combo sshd(pam_unix)[30731]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Jul 10 16:33:02 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1219,,,Jul,Jul 10 16:33:02 combo sshd(pam_unix)[30732]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Jul 10 16:33:02 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1220,,,Jul,Jul 10 16:33:02 combo sshd(pam_unix)[30734]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Jul 10 16:33:02 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1221,,,Jul,Jul 10 16:33:03 combo sshd(pam_unix)[30739]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Jul 10 16:33:03 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1222,,,Jul,Jul 10 16:33:03 combo sshd(pam_unix)[30737]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Jul 10 16:33:03 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1223,,,Jul,Jul 10 16:33:04 combo sshd(pam_unix)[30740]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Jul 10 16:33:04 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1224,,,Jul,Jul 10 16:33:05 combo sshd(pam_unix)[30743]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Jul 10 16:33:05 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1225,,,Jul,Jul 10 16:33:05 combo sshd(pam_unix)[30726]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Jul 10 16:33:05 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1226,,,Jul,Jul 11 03:46:14 combo sshd(pam_unix)[31851]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Jul 11 03:46:14 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1227,,,Jul,Jul 11 03:46:15 combo sshd(pam_unix)[31848]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Jul 11 03:46:15 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1228,,,Jul,Jul 11 03:46:15 combo sshd(pam_unix)[31850]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Jul 11 03:46:15 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1229,,,Jul,Jul 11 03:46:15 combo sshd(pam_unix)[31861]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Jul 11 03:46:15 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1230,,,Jul,Jul 11 03:46:15 combo sshd(pam_unix)[31854]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Jul 11 03:46:15 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1231,,,Jul,Jul 11 03:46:15 combo sshd(pam_unix)[31853]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Jul 11 03:46:15 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1232,,,Jul,Jul 11 03:46:16 combo sshd(pam_unix)[31862]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Jul 11 03:46:16 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1233,,,Jul,Jul 11 03:46:17 combo sshd(pam_unix)[31855]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Jul 11 03:46:17 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1234,,,Jul,Jul 11 03:46:17 combo sshd(pam_unix)[31852]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Jul 11 03:46:17 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1235,,,Jul,Jul 11 03:46:19 combo sshd(pam_unix)[31860]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Jul 11 03:46:19 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1236,,,Jul,Jul 11 04:03:03 combo su(pam_unix)[32237]: session opened for user cyrus by (uid=0),Jul 11 04:03:03 combo su(pam_unix)[<NUM>]: session opened for user cyrus by (uid=0)
Linux_2k,1237,,,Jul,Jul 11 04:03:04 combo su(pam_unix)[32237]: session closed for user cyrus,Jul 11 04:03:04 combo su(pam_unix)[<NUM>]: session closed for user cyrus
Linux_2k,1238,,,logrotate,Jul 11 04:03:05 combo logrotate: ALERT exited abnormally with [1],Jul 11 04:03:05 combo logrotate: ALERT exited abnormally with [1]
Linux_2k,1239,,,Jul,Jul 11 04:08:37 combo su(pam_unix)[32608]: session opened for user news by (uid=0),Jul 11 04:08:37 combo su(pam_unix)[<NUM>]: session opened for user news by (uid=0)
Linux_2k,1240,,,Jul,Jul 11 04:08:38 combo su(pam_unix)[32608]: session closed for user news,Jul 11 04:08:38 combo su(pam_unix)[<NUM>]: session closed for user news
Linux_2k,1241,,,Jul,Jul 11 11:33:13 combo gdm(pam_unix)[2803]: check pass; user unknown,Jul 11 11:33:13 combo gdm(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1242,,,Jul,Jul 11 11:33:13 combo gdm(pam_unix)[2803]: authentication failure; logname= uid=0 euid=0 tty=:0 ruser= rhost=,Jul 11 11:33:13 combo gdm(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=:0 ruser= rhost=
Linux_2k,1243,,,gdm-binary,Jul 11 11:33:17 combo gdm-binary[2803]: Couldn't authenticate user,Jul 11 11:33:17 combo gdm-binary[<NUM>]: Couldn't authenticate user
Linux_2k,1244,,,Jul,Jul 11 17:58:16 combo sshd(pam_unix)[1325]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Jul 11 17:58:16 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1245,,,Jul,Jul 11 17:58:16 combo sshd(pam_unix)[1329]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Jul 11 17:58:16 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1246,,,Jul,Jul 11 17:58:16 combo sshd(pam_unix)[1327]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Jul 11 17:58:16 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1247,,,Jul,Jul 11 17:58:19 combo sshd(pam_unix)[1331]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Jul 11 17:58:19 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1248,,,Jul,Jul 11 17:58:20 combo sshd(pam_unix)[1333]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Jul 11 17:58:20 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1249,,,Jul,Jul 11 17:58:21 combo sshd(pam_unix)[1335]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Jul 11 17:58:21 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1250,,,Jul,Jul 11 17:58:21 combo sshd(pam_unix)[1337]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Jul 11 17:58:21 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1251,,,Jul,Jul 11 17:58:21 combo sshd(pam_unix)[1338]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Jul 11 17:58:21 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1252,,,Jul,Jul 11 17:58:22 combo sshd(pam_unix)[1341]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Jul 11 17:58:22 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1253,,,Jul,Jul 11 17:58:23 combo sshd(pam_unix)[1343]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Jul 11 17:58:23 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1254,,,Jul,Jul 12 04:03:40 combo su(pam_unix)[2605]: session opened for user cyrus by (uid=0),Jul 12 04:03:40 combo su(pam_unix)[<NUM>]: session opened for user cyrus by (uid=0)
Linux_2k,1255,,,Jul,Jul 12 04:03:41 combo su(pam_unix)[2605]: session closed for user cyrus,Jul 12 04:03:41 combo su(pam_unix)[<NUM>]: session closed for user cyrus
Linux_2k,1256,,,logrotate,Jul 12 04:03:42 combo logrotate: ALERT exited abnormally with [1],Jul 12 04:03:42 combo logrotate: ALERT exited abnormally with [1]
Linux_2k,1257,,,Jul,Jul 12 04:09:49 combo su(pam_unix)[3833]: session opened for user news by (uid=0),Jul 12 04:09:49 combo su(pam_unix)[<NUM>]: session opened for user news by (uid=0)
Linux_2k,1258,,,Jul,Jul 12 04:09:50 combo su(pam_unix)[3833]: session closed for user news,Jul 12 04:09:50 combo su(pam_unix)[<NUM>]: session closed for user news
Linux_2k,1259,,,Jul,Jul 12 06:09:43 combo sshd(pam_unix)[4048]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,Jul 12 06:09:43 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>.nw.nuvox.net  user=root
Linux_2k,1260,,,Jul,Jul 12 06:09:44 combo sshd(pam_unix)[4053]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,Jul 12 06:09:44 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>.nw.nuvox.net  user=root
Linux_2k,1261,,,Jul,Jul 12 06:09:44 combo sshd(pam_unix)[4052]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,Jul 12 06:09:44 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>.nw.nuvox.net  user=root
Linux_2k,1262,,,Jul,Jul 12 06:09:44 combo sshd(pam_unix)[4054]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,Jul 12 06:09:44 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>.nw.nuvox.net  user=root
Linux_2k,1263,,,Jul,Jul 12 06:09:44 combo sshd(pam_unix)[4050]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,Jul 12 06:09:44 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>.nw.nuvox.net  user=root
Linux_2k,1264,,,Jul,Jul 12 06:09:44 combo sshd(pam_unix)[4061]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,Jul 12 06:09:44 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>.nw.nuvox.net  user=root
Linux_2k,1265,,,Jul,Jul 12 06:09:44 combo sshd(pam_unix)[4064]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,Jul 12 06:09:44 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>.nw.nuvox.net  user=root
Linux_2k,1266,,,Jul,Jul 12 06:09:45 combo sshd(pam_unix)[4058]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,Jul 12 06:09:45 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>.nw.nuvox.net  user=root
Linux_2k,1267,,,Jul,Jul 12 06:09:45 combo sshd(pam_unix)[4059]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,Jul 12 06:09:45 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>.nw.nuvox.net  user=root
Linux_2k,1268,,,Jul,Jul 12 06:09:45 combo sshd(pam_unix)[4065]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,Jul 12 06:09:45 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>.nw.nuvox.net  user=root
Linux_2k,1269,,,Jul,Jul 13 04:04:44 combo su(pam_unix)[6486]: session opened for user cyrus by (uid=0),Jul 13 04:04:44 combo su(pam_unix)[<NUM>]: session opened for user cyrus by (uid=0)
Linux_2k,1270,,,Jul,Jul 13 04:04:45 combo su(pam_unix)[6486]: session closed for user cyrus,Jul 13 04:04:45 combo su(pam_unix)[<NUM>]: session closed for user cyrus
Linux_2k,1271,,,logrotate,Jul 13 04:04:45 combo logrotate: ALERT exited abnormally with [1],Jul 13 04:04:45 combo logrotate: ALERT exited abnormally with [1]
Linux_2k,1272,,,Jul,Jul 13 04:10:41 combo su(pam_unix)[6863]: session opened for user news by (uid=0),Jul 13 04:10:41 combo su(pam_unix)[<NUM>]: session opened for user news by (uid=0)
Linux_2k,1273,,,Jul,Jul 13 04:10:41 combo su(pam_unix)[6863]: session closed for user news,Jul 13 04:10:41 combo su(pam_unix)[<NUM>]: session closed for user news
Linux_2k,1274,,,Jul,Jul 13 17:22:28 combo sshd(pam_unix)[8113]: session opened for user test by (uid=509),Jul 13 17:22:28 combo sshd(pam_unix)[<NUM>]: session opened for user test by (uid=<NUM>)
Linux_2k,1275,,,Jul,Jul 13 17:22:28 combo sshd(pam_unix)[8114]: session opened for user test by (uid=509),Jul 13 17:22:28 combo sshd(pam_unix)[<NUM>]: session opened for user test by (uid=<NUM>)
Linux_2k,1276,,,Jul,Jul 13 17:22:29 combo sshd(pam_unix)[8113]: session closed for user test,Jul 13 17:22:29 combo sshd(pam_unix)[<NUM>]: session closed for user test
Linux_2k,1277,,,Jul,Jul 13 17:22:29 combo sshd(pam_unix)[8114]: session closed for user test,Jul 13 17:22:29 combo sshd(pam_unix)[<NUM>]: session closed for user test
