dataset,line_no,timestamp,level,component,message,template
Apache_2k,847,,,Sun,[Sun Dec 04 19:41:21 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:41:21 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,848,,,Sun,[Sun Dec 04 19:41:21 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:41:21 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,849,,,Sun,[Sun Dec 04 19:41:21 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:41:21 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,850,,,Sun,[Sun Dec 04 19:41:21 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:41:21 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,851,,,Sun,[Sun Dec 04 19:46:04 2005] [notice] jk2_init() Found child 1821 in scoreboard slot 6,[Sun Dec 04 19:46:04 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,852,,,Sun,[Sun Dec 04 19:46:04 2005] [notice] jk2_init() Found child 1822 in scoreboard slot 7,[Sun Dec 04 19:46:04 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,853,,,Sun,[Sun Dec 04 19:46:13 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:46:13 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,854,,,Sun,[Sun Dec 04 19:46:13 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:46:13 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,855,,,Sun,[Sun Dec 04 19:46:13 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:46:13 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,856,,,Sun,[Sun Dec 04 19:46:13 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:46:13 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,857,,,Sun,[Sun Dec 04 19:46:16 2005] [notice] jk2_init() Found child 1823 in scoreboard slot 8,[Sun Dec 04 19:46:16 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,858,,,Sun,[Sun Dec 04 19:46:19 2005] [notice] jk2_init() Found child 1824 in scoreboard slot 9,[Sun Dec 04 19:46:19 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,859,,,Sun,[Sun Dec 04 19:46:20 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:46:20 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,860,,,Sun,[Sun Dec 04 19:46:20 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:46:20 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,861,,,Sun,[Sun Dec 04 19:46:20 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:46:20 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,862,,,Sun,[Sun Dec 04 19:46:20 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:46:20 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,863,,,Sun,[Sun Dec 04 19:50:39 2005] [notice] jk2_init() Found child 1833 in scoreboard slot 7,[Sun Dec 04 19:50:39 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,864,,,Sun,[Sun Dec 04 19:50:39 2005] [notice] jk2_init() Found child 1832 in scoreboard slot 6,[Sun Dec 04 19:50:39 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,865,,,Sun,[Sun Dec 04 19:50:51 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:50:51 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,866,,,Sun,[Sun Dec 04 19:50:51 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:50:51 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,867,,,Sun,[Sun Dec 04 19:50:55 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:50:55 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,868,,,Sun,[Sun Dec 04 19:50:57 2005] [notice] jk2_init() Found child 1834 in scoreboard slot 8,[Sun Dec 04 19:50:57 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,869,,,Sun,[Sun Dec 04 19:50:55 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:50:55 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,870,,,Sun,[Sun Dec 04 19:51:16 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:51:16 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,871,,,Sun,[Sun Dec 04 19:51:18 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:51:18 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,872,,,Sun,[Sun Dec 04 19:51:43 2005] [notice] jk2_init() Found child 1835 in scoreboard slot 9,[Sun Dec 04 19:51:43 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,873,,,Sun,[Sun Dec 04 19:51:52 2005] [notice] jk2_init() Found child 1836 in scoreboard slot 6,[Sun Dec 04 19:51:52 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,874,,,Sun,[Sun Dec 04 19:51:52 2005] [notice] jk2_init() Found child 1837 in scoreboard slot 7,[Sun Dec 04 19:51:52 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,875,,,Sun,[Sun Dec 04 19:51:54 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:51:54 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,876,,,Sun,[Sun Dec 04 19:51:54 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:51:54 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,877,,,Sun,[Sun Dec 04 19:51:54 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:51:54 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,878,,,Sun,[Sun Dec 04 19:51:54 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:51:54 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,879,,,Sun,[Sun Dec 04 19:51:54 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:51:54 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,880,,,Sun,[Sun Dec 04 19:51:54 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:51:54 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,881,,,Sun,[Sun Dec 04 19:56:51 2005] [notice] jk2_init() Found child 1851 in scoreboard slot 6,[Sun Dec 04 19:56:51 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,882,,,Sun,[Sun Dec 04 19:56:51 2005] [notice] jk2_init() Found child 1852 in scoreboard slot 9,[Sun Dec 04 19:56:51 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,883,,,Sun,[Sun Dec 04 19:56:51 2005] [notice] jk2_init() Found child 1853 in scoreboard slot 7,[Sun Dec 04 19:56:51 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,884,,,Sun,[Sun Dec 04 19:56:51 2005] [notice] jk2_init() Found child 1850 in scoreboard slot 8,[Sun Dec 04 19:56:51 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,885,,,Sun,[Sun Dec 04 19:56:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:56:53 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,886,,,Sun,[Sun Dec 04 19:56:53 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:56:53 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,887,,,Sun,[Sun Dec 04 19:56:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:56:53 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,888,,,Sun,[Sun Dec 04 19:56:53 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:56:53 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,889,,,Sun,[Sun Dec 04 19:56:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:56:53 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,890,,,Sun,[Sun Dec 04 19:56:53 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:56:53 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,891,,,Sun,[Sun Dec 04 19:56:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 19:56:53 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,892,,,Sun,[Sun Dec 04 19:56:53 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 19:56:53 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,893,,,Sun,[Sun Dec 04 20:01:00 2005] [notice] jk2_init() Found child 1861 in scoreboard slot 8,[Sun Dec 04 20:01:00 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,894,,,Sun,[Sun Dec 04 20:01:00 2005] [notice] jk2_init() Found child 1862 in scoreboard slot 6,[Sun Dec 04 20:01:00 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,895,,,Sun,[Sun Dec 04 20:01:30 2005] [notice] jk2_init() Found child 1867 in scoreboard slot 8,[Sun Dec 04 20:01:30 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,896,,,Sun,[Sun Dec 04 20:01:30 2005] [notice] jk2_init() Found child 1864 in scoreboard slot 7,[Sun Dec 04 20:01:30 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,897,,,Sun,[Sun Dec 04 20:01:30 2005] [notice] jk2_init() Found child 1868 in scoreboard slot 6,[Sun Dec 04 20:01:30 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,898,,,Sun,[Sun Dec 04 20:01:30 2005] [notice] jk2_init() Found child 1863 in scoreboard slot 9,[Sun Dec 04 20:01:30 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,899,,,Sun,[Sun Dec 04 20:01:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:01:37 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,900,,,Sun,[Sun Dec 04 20:01:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:01:37 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,901,,,Sun,[Sun Dec 04 20:01:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:01:37 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,902,,,Sun,[Sun Dec 04 20:01:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:01:37 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,903,,,Sun,[Sun Dec 04 20:01:37 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:01:37 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,904,,,Sun,[Sun Dec 04 20:01:37 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:01:37 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,905,,,Sun,[Sun Dec 04 20:01:37 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:01:37 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,906,,,Sun,[Sun Dec 04 20:01:37 2005] [error] mod_jk child workerEnv in error state 7,[Sun Dec 04 20:01:37 <NUM>] [error] mod_jk child workerEnv in error state 7
Apache_2k,907,,,Sun,[Sun Dec 04 20:05:55 2005] [notice] jk2_init() Found child 1887 in scoreboard slot 8,[Sun Dec 04 20:05:55 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,908,,,Sun,[Sun Dec 04 20:05:55 2005] [notice] jk2_init() Found child 1885 in scoreboard slot 9,[Sun Dec 04 20:05:55 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,909,,,Sun,[Sun Dec 04 20:05:55 2005] [notice] jk2_init() Found child 1888 in scoreboard slot 6,[Sun Dec 04 20:05:55 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,910,,,Sun,[Sun Dec 04 20:05:55 2005] [notice] jk2_init() Found child 1886 in scoreboard slot 7,[Sun Dec 04 20:05:55 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,911,,,Sun,[Sun Dec 04 20:05:58 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:05:58 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,912,,,Sun,[Sun Dec 04 20:05:59 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:05:59 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,913,,,Sun,[Sun Dec 04 20:05:59 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:05:59 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,914,,,Sun,[Sun Dec 04 20:05:59 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:05:59 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,915,,,Sun,[Sun Dec 04 20:05:59 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:05:59 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,916,,,Sun,[Sun Dec 04 20:05:59 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:05:59 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,917,,,Sun,[Sun Dec 04 20:05:59 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:05:59 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,918,,,Sun,[Sun Dec 04 20:05:59 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:05:59 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,919,,,Sun,[Sun Dec 04 20:11:09 2005] [notice] jk2_init() Found child 1899 in scoreboard slot 7,[Sun Dec 04 20:11:09 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,920,,,Sun,[Sun Dec 04 20:11:09 2005] [notice] jk2_init() Found child 1900 in scoreboard slot 8,[Sun Dec 04 20:11:09 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,921,,,Sun,[Sun Dec 04 20:11:09 2005] [notice] jk2_init() Found child 1901 in scoreboard slot 6,[Sun Dec 04 20:11:09 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,922,,,Sun,[Sun Dec 04 20:11:09 2005] [notice] jk2_init() Found child 1898 in scoreboard slot 9,[Sun Dec 04 20:11:09 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,923,,,Sun,[Sun Dec 04 20:11:14 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:11:14 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,924,,,Sun,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:11:14 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,925,,,Sun,[Sun Dec 04 20:11:14 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:11:14 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,926,,,Sun,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:11:14 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,927,,,Sun,[Sun Dec 04 20:11:14 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:11:14 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,928,,,Sun,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:11:14 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,929,,,Sun,[Sun Dec 04 20:11:14 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:11:14 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,930,,,Sun,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:11:14 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,931,,,Sun,[Sun Dec 04 20:16:10 2005] [notice] jk2_init() Found child 1912 in scoreboard slot 9,[Sun Dec 04 20:16:10 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,932,,,Sun,[Sun Dec 04 20:16:10 2005] [notice] jk2_init() Found child 1915 in scoreboard slot 6,[Sun Dec 04 20:16:10 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,933,,,Sun,[Sun Dec 04 20:16:10 2005] [notice] jk2_init() Found child 1913 in scoreboard slot 7,[Sun Dec 04 20:16:10 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,934,,,Sun,[Sun Dec 04 20:16:10 2005] [notice] jk2_init() Found child 1914 in scoreboard slot 8,[Sun Dec 04 20:16:10 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,935,,,Sun,[Sun Dec 04 20:16:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:16:15 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,936,,,Sun,[Sun Dec 04 20:16:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:16:15 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,937,,,Sun,[Sun Dec 04 20:16:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:16:15 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,938,,,Sun,[Sun Dec 04 20:16:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:16:15 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,939,,,Sun,[Sun Dec 04 20:16:15 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:16:15 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,940,,,Sun,[Sun Dec 04 20:16:15 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:16:15 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,941,,,Sun,[Sun Dec 04 20:16:15 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:16:15 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,942,,,Sun,[Sun Dec 04 20:16:15 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:16:15 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,943,,,Sun,[Sun Dec 04 20:20:57 2005] [notice] jk2_init() Found child 1931 in scoreboard slot 7,[Sun Dec 04 20:20:57 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,944,,,Sun,[Sun Dec 04 20:21:09 2005] [notice] jk2_init() Found child 1932 in scoreboard slot 8,[Sun Dec 04 20:21:09 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,945,,,Sun,[Sun Dec 04 20:21:08 2005] [notice] jk2_init() Found child 1933 in scoreboard slot 6,[Sun Dec 04 20:21:08 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,946,,,Sun,[Sun Dec 04 20:21:21 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:21:21 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,947,,,Sun,[Sun Dec 04 20:21:31 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:21:31 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,948,,,Sun,[Sun Dec 04 20:21:31 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:21:31 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,949,,,Sun,[Sun Dec 04 20:21:37 2005] [notice] jk2_init() Found child 1934 in scoreboard slot 9,[Sun Dec 04 20:21:37 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,950,,,Sun,[Sun Dec 04 20:21:36 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:21:36 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,951,,,Sun,[Sun Dec 04 20:22:09 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:22:09 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,952,,,Sun,[Sun Dec 04 20:22:12 2005] [notice] jk2_init() Found child 1936 in scoreboard slot 8,[Sun Dec 04 20:22:12 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,953,,,Sun,[Sun Dec 04 20:22:12 2005] [notice] jk2_init() Found child 1935 in scoreboard slot 7,[Sun Dec 04 20:22:12 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,954,,,Sun,[Sun Dec 04 20:22:49 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:22:49 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,955,,,Sun,[Sun Dec 04 20:22:52 2005] [error] mod_jk child workerEnv in error state 7,[Sun Dec 04 20:22:52 <NUM>] [error] mod_jk child workerEnv in error state 7
Apache_2k,956,,,Sun,[Sun Dec 04 20:22:57 2005] [notice] jk2_init() Found child 1937 in scoreboard slot 6,[Sun Dec 04 20:22:57 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,957,,,Sun,[Sun Dec 04 20:23:12 2005] [notice] jk2_init() Found child 1938 in scoreboard slot 9,[Sun Dec 04 20:23:12 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,958,,,Sun,[Sun Dec 04 20:24:45 2005] [notice] jk2_init() Found child 1950 in scoreboard slot 9,[Sun Dec 04 20:24:45 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,959,,,Sun,[Sun Dec 04 20:24:45 2005] [notice] jk2_init() Found child 1951 in scoreboard slot 7,[Sun Dec 04 20:24:45 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 7
Apache_2k,960,,,Sun,[Sun Dec 04 20:24:45 2005] [notice] jk2_init() Found child 1949 in scoreboard slot 6,[Sun Dec 04 20:24:45 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,961,,,Sun,[Sun Dec 04 20:24:45 2005] [notice] jk2_init() Found child 1948 in scoreboard slot 8,[Sun Dec 04 20:24:45 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,962,,,Sun,[Sun Dec 04 20:24:49 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:24:49 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,963,,,Sun,[Sun Dec 04 20:24:49 2005] [error] mod_jk child workerEnv in error state 8,[Sun Dec 04 20:24:49 <NUM>] [error] mod_jk child workerEnv in error state 8
Apache_2k,964,,,Sun,[Sun Dec 04 20:24:49 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:24:49 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,965,,,Sun,[Sun Dec 04 20:24:49 2005] [error] mod_jk child workerEnv in error state 8,[Sun Dec 04 20:24:49 <NUM>] [error] mod_jk child workerEnv in error state 8
Apache_2k,966,,,Sun,[Sun Dec 04 20:24:49 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:24:49 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,967,,,Sun,[Sun Dec 04 20:24:49 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:24:49 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,968,,,Sun,[Sun Dec 04 20:24:49 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:24:49 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,969,,,Sun,[Sun Dec 04 20:24:49 2005] [error] mod_jk child workerEnv in error state 7,[Sun Dec 04 20:24:49 <NUM>] [error] mod_jk child workerEnv in error state 7
Apache_2k,970,,,Sun,[Sun Dec 04 20:26:10 2005] [notice] jk2_init() Found child 1957 in scoreboard slot 8,[Sun Dec 04 20:26:10 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,971,,,Sun,[Sun Dec 04 20:26:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,[Sun Dec 04 20:26:53 <NUM>] [notice] workerEnv.init() ok <PATH>
Apache_2k,972,,,Sun,[Sun Dec 04 20:26:54 2005] [error] mod_jk child workerEnv in error state 6,[Sun Dec 04 20:26:54 <NUM>] [error] mod_jk child workerEnv in error state 6
Apache_2k,973,,,Sun,[Sun Dec 04 20:26:58 2005] [notice] jk2_init() Found child 1959 in scoreboard slot 9,[Sun Dec 04 20:26:58 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
Apache_2k,974,,,Sun,[Sun Dec 04 20:26:58 2005] [notice] jk2_init() Found child 1958 in scoreboard slot 6,[Sun Dec 04 20:26:58 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,975,,,Sun,[Sun Dec 04 20:27:43 2005] [notice] jk2_init() Found child 1961 in scoreboard slot 8,[Sun Dec 04 20:27:43 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 8
Apache_2k,976,,,Sun,[Sun Dec 04 20:28:00 2005] [notice] jk2_init() Found child 1962 in scoreboard slot 6,[Sun Dec 04 20:28:00 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 6
Apache_2k,977,,,Sun,[Sun Dec 04 20:28:00 2005] [notice] jk2_init() Found child 1963 in scoreboard slot 9,[Sun Dec 04 20:28:00 <NUM>] [notice] jk2_init() Found child <NUM> in scoreboard slot 9
